minute_id,id,text,sentence,word_count,is_valid,confidence_score
h-tk-20192020-48-5,109,drie amendementen,"Ik wilde even toelichten dat ik drie amendementen heb ingediend, ook op dit punt.",2,True,85
h-tk-20192020-48-5,110,de AMvB,Ik wil een zware voorhang op de AMvB die de toelatingseisen voor de private aanbieders regelt.,2,True,80
h-tk-20192020-48-5,111,een motie,"Ik wacht eerst het antwoord van de minister nog even af, maar ik heb een motie in voorbereiding die voor een heel groot deel doet wat de heer Van Raak voorstelt, namelijk een oproep doen om te onderzoeken of het niet mogelijk is om toch een serieus breed publiek digitaal paspoort te organiseren.",2,False,20
h-tk-20192020-48-5,112,de heer Van Raak,"Ik wacht eerst het antwoord van de minister nog even af, maar ik heb een motie in voorbereiding die voor een heel groot deel doet wat de heer Van Raak voorstelt, namelijk een oproep doen om te onderzoeken of het niet mogelijk is om toch een serieus breed publiek digitaal paspoort te organiseren.",4,False,10
h-tk-20192020-48-5,113,de stichting Privacy by Design,"Je heb bijvoorbeeld de Apple Wallet die op je eigen iPhone staat — deze informatie is mij aangereikt door de stichting Privacy by Design — of het loginsysteem van Facebook, waarbij je centraal alles op de Facebookserver zet.",5,True,70
h-tk-20192020-48-5,114,de heer Middendorp,In interrupties van de heer Middendorp heb ik het punt gemaakt over het belang van een breed publiek digitaal paspoort al gemaakt.,3,False,10
h-tk-20192020-48-5,115,de heer Middendorp,Over de bedrijven heb ik eigenlijk ook al met de heer Middendorp gesproken.,3,False,10
h-tk-20192020-48-5,116,het principe van CDA en VVD,Ik heb nog geen oplossing gehoord die aansluit bij het principe van CDA en VVD dat je nooit ongedekte cheques mag indienen.,6,False,20
h-tk-20192020-48-5,117,Mijn collega Van Weyenberg,"Mijn collega Van Weyenberg heeft er ook al veel vragen over gesteld, samen met de collega's van Financiën.",4,False,10
h-tk-20192020-48-5,118,een convenant,"Is de heer Verhoeven het met mij eens dat als je convenant afsluit, bijvoorbeeld rond het toepassen van eHerkenning, dat het toevoegen is van een middel dat je vrijwillig inzet?",2,True,75
h-tk-20192020-48-5,119,een convenant,"Want er is een convenant gesloten waarbij Belastingdienst en UWV, eigenlijk vooruitlopend op de bredere systematiek van deze wet, aan de gang gegaan zijn en daarmee dus ondernemers, zzp'ers, het midden- en kleinbedrijf, de ruggengraat van onze samenleving, de backbone van onze society, op kosten jagen.",2,True,75
h-tk-20192020-48-5,120,deze wet,"Want er is een convenant gesloten waarbij Belastingdienst en UWV, eigenlijk vooruitlopend op de bredere systematiek van deze wet, aan de gang gegaan zijn en daarmee dus ondernemers, zzp'ers, het midden- en kleinbedrijf, de ruggengraat van onze samenleving, de backbone van onze society, op kosten jagen.",2,True,85
h-tk-20192020-48-5,121,een convenant,Nu zegt u ineens: dat convenant was ook maar een heel gek ding.,2,True,75
h-tk-20192020-48-5,122,een wet,"Wij behandelen hier een wet, waarin bepaalde dingen voor de toekomst geregeld worden.",2,True,70
h-tk-20192020-48-5,123,dit wetsvoorstel,"Dus wij moeten dit wetsvoorstel op een zorgvuldige manier behandelen, met inachtneming van het probleem wat u zojuist hebt genoemd, namelijk dat ondernemers en anderen onnodig op kosten worden gejaagd.",2,True,85
h-tk-20192020-48-5,124,een convenant,Daarnaast is er blijkbaar al jaren geleden een convenant gesloten om eHerkenning te gaan toepassen.,2,True,75
h-tk-20192020-48-5,125,deze wet,"De heer Middendorp heeft er een voorstel over gedaan, u hebt er wat over gezegd, volgens mij is er vrij brede overeenstemming dat hier een correctie moet plaatsvinden, zij het misschien niet hier, want het is niet via deze wet geregeld, maar via een convenant.",2,True,85
h-tk-20192020-29-5,1,35300-XV,Aan de orde is de behandeling van: het wetsvoorstel Vaststelling van de begrotingsstaten van het Ministerie van Sociale Zaken en Werkgelegenheid (XV) voor het jaar 2020 (35300-XV).,1,True,95
h-tk-20192020-29-5,2,35300-XV,"Aan de orde is de behandeling van de begroting Sociale Zaken en Werkgelegenheid, Kamerstuk 35300-XV.",1,True,95
h-tk-20192020-29-5,3,Het Nibud,Het Nibud maakt zich terecht zorgen dat mensen 60% van hun inkomen kwijt zijn aan vaste lasten maar dit kabinet haalt zijn schouders op en schoffeert deze hardwerkende mensen met kruimels.,2,True,80
h-tk-20192020-29-5,4,Het Financieele Dagblad,"Vandaag kwam Het Financieele Dagblad met het nieuws dat als de ECB niets had gedaan, pensioenfondsen dan niet hadden hoeven te korten en indexering mogelijk was geweest.",3,True,80
h-tk-20192020-29-5,5,zijn commissie,"Laat de ECB dus het heen-en-weer krijgen en laat ook PvdA'er Jeroen Dijsselbloem, die met zijn commissie zorgt voor nog strengere rekenregels en dus voor verlaging van de pensioenen, het heen-en-weer krijgen.",2,True,75
h-tk-20192020-29-5,6,Dat vreselijke pensioenakkoord,Wat moet er nog meer gebeuren? Dat vreselijke pensioenakkoord moet direct van tafel en door de shredder worden gehaald.,3,True,85
h-tk-20192020-29-5,7,"de nieuwe, met veel bombarie aangekondigde antifraudeplannen van dit kabinet","Volgens de nieuwe, met veel bombarie aangekondigde antifraudeplannen van dit kabinet houdt de gemeente haar discretionaire bevoegdheid en wordt de bijstand straks gewoon als lening aan de fraudeur verstrekt.",11,True,80
h-tk-20192020-29-5,8,de Europese Unie,"Het UWV heeft daar jarenlang niets aan gedaan, maar ook nu weer blijkt het kabinet niet in staat te doen wat het zou moeten doen, omdat het van de Europese Unie niet gericht mag controleren en niet gericht maatregelen mag nemen tegen deze groep.",3,False,30
h-tk-20192020-29-5,9,een overleg van vorige week maandag hier in de Tweede Kamer over integratie en maatschappelijke samenhang,"Daarom kom ik terug op een overleg van vorige week maandag hier in de Tweede Kamer over integratie en maatschappelijke samenhang, met de gordijnen dicht, buiten de schijnwerpers.",16,False,40
h-tk-20192020-29-5,10,zo'n lange lijst vragen,"Als wij dan met zo'n lange lijst vragen aan de minister en de staatssecretaris vragen om de kosten van de massa-immigratie te berekenen, dan krijgen we wel wat antwoorden, maar die zijn bijna allemaal ontwijkend: mensen mogen niet langs de meetlat van de euro worden gelegd.",4,False,45
h-tk-20192020-29-5,11,het Reformatorisch Dagblad,"Zoals het Reformatorisch Dagblad in een laatste zinnetje fijntjes opmerkte: ""Voor zover bekend zijn geen leerlingen van de reformatorische Gomarus scholengemeenschap in Gorinchem betrokken bij de incidenten.""",3,True,80
h-tk-20192020-29-5,12,de VN,"Een derde gaat op drift, zegt de VN.",2,False,30
h-tk-20192020-29-5,13,zijn Algemene Politieke Beschouwingen,Mijn fractievoorzitter begon zijn Algemene Politieke Beschouwingen met zijn Eindhovense opa.,4,True,85
h-tk-20192020-29-5,14,deze begroting,"Daarom is de opdracht aan dit kabinet voor deze begroting heel helder: het is van belang dat iedereen in Nederland zich uitgenodigd en gesteund voelt om zijn steentje bij te dragen en om zijn talenten te ontwikkelen en in te zetten op onze arbeidsmarkt, zodat de economie kan blijven groeien en we Nederland zo vrij, veilig en welvarend kunnen houden als het nu is.",2,True,85
h-tk-20192020-29-5,15,de webmodule,"Om die problemen in de praktijk op te lossen zoeken we naar instrumenten die helderheid scheppen, zoals de webmodule.",2,True,75
h-tk-20192020-29-5,16,het advies van de commissie Regulering van werk,Kan de minister toezeggen dat hij expliciet aangeeft wat te doen met alle genoemde verschillende als hij in januari het advies van de commissie Regulering van werk gaat lezen en daar waarschijnlijk zijn reactie op gaat geven?,8,True,85
h-tk-20192020-29-5,17,de aangenomen motie van mijn collega Aartsen van afgelopen dinsdag,Kan hij daarbij de differentiatie in het mkb uit de aangenomen motie van mijn collega Aartsen van afgelopen dinsdag betrekken?,10,True,90
h-tk-20192020-29-5,18,het Wetboek van Werk 2025,"Ook vraag ik de minister of hij van plan is om hierbij voorstellen te doen over een leven lang leren, de transitievergoeding en de preventieve ontslagtoets, zoals die in het Wetboek van Werk 2025 zijn beschreven?",5,True,70
h-tk-20192020-29-5,19,de Wet arbeidsmarkt in balans,"Per januari is de Wet arbeidsmarkt in balans van kracht, een wet die bedoeld is voor meer balans tussen vast en flex en tussen werkgevers en werknemers.",5,True,90
h-tk-20192020-29-5,20,de motie-Wiersma/Heerma,Kan de minister aangeven hoe het staat met de motie-Wiersma/Heerma over die knelpunten?,2,True,90
h-tk-20192020-29-5,21,de compensatieregeling voor kleine ondernemers die gedwongen stoppen met hun bedrijf,Dan heb ik nog een vraag over de compensatieregeling voor kleine ondernemers die gedwongen stoppen met hun bedrijf.,11,True,80
h-tk-20192020-29-5,22,de Participatiewet,"Voorzitter. Als je het hebt over alle talenten die nodig zijn, wil ik niet voorbijgaan aan de evaluatie van de Participatiewet.",2,True,90
h-tk-20192020-29-5,23,Het SCP,Het SCP liet zien dat nog te veel mensen aan de kant staan zonder ...,2,True,80
h-tk-20192020-29-5,24,dit wetsvoorstel,Zij zeggen eigenlijk: vergeet dit wetsvoorstel en ga je huiswerk opnieuw doen.,2,True,85
h-tk-20192020-29-5,25,het advies van de commissie-Borstlap,"Is er voor de VVD ook ruimte om eerst aan de slag te gaan met het advies van de commissie-Borstlap, over de toekomst van de arbeidsmarkt, en om dit halve product even te laten liggen, gezien alle zorgen vanuit zzp-organisaties, werkgevers en werknemers?",5,True,85
h-tk-20192020-29-5,26,het advies van de heer Borstlap en zijn commissie,Tegelijkertijd is het advies van de heer Borstlap en zijn commissie straks ook geen toverstokje.,9,True,85
h-tk-20192020-29-5,27,die wet,Ik wil tegen meneer Van Dijk zeggen dat ik heel kritisch door die wet heen ga lopen.,2,True,80
h-tk-20192020-29-5,28,de zzp-plannen van de coalitie,Het klopt dat werkgevers en werknemers hebben aangegeven dat ze zeer kritisch zijn op de zzp-plannen van de coalitie.,5,True,80
h-tk-20192020-29-5,29,de wet zoals die is ingediend door haar kabinet,Kan mevrouw Tielen een werkgevers- of werknemersvereniging noemen die blij is met de wet zoals die is ingediend door haar kabinet?,9,True,85
h-tk-20192020-29-5,30,het rapport,"Als u het rapport heeft gelezen, dan begrijp ik niet hoe de VVD het voor elkaar krijgt om dit soort simplistische uitspraken te doen.",2,True,85
h-tk-20192020-29-5,31,zijn 256 pagina's dikke rapport over de evaluatie van de Participatiewet,Het SCP is kritisch geweest in zijn 256 pagina's dikke rapport over de evaluatie van de Participatiewet in brede zin.,12,True,90
h-tk-20192020-29-5,32,het SCP,"Dat zegt het SCP ook: begeleiden, de tijd geven, ieder persoon is anders.",2,True,80
h-tk-20192020-29-5,33,de Volkskrant,"Maar aan de andere kant is het kwaad al door de VVD gedaan door via de staatssecretaris in de Volkskrant over de verplichte tegenprestatie te spreken en dat meteen in de etalage te zetten en door een Facebookpost van de VVD waar heel trots wordt vermeld ""wij gaan ze pakken, die bijstandsgerechtigden; wij gaan verplichten"".",2,True,80
h-tk-20192020-29-5,34,een Facebookpost van de VVD,"Maar aan de andere kant is het kwaad al door de VVD gedaan door via de staatssecretaris in de Volkskrant over de verplichte tegenprestatie te spreken en dat meteen in de etalage te zetten en door een Facebookpost van de VVD waar heel trots wordt vermeld ""wij gaan ze pakken, die bijstandsgerechtigden; wij gaan verplichten"".",5,True,75
h-tk-20192020-29-5,35,een mooi opinieartikel in Trouw of in Het Parool,Vanochtend stond een mooi opinieartikel in Trouw of in Het Parool — dat weet ik niet eens — van een VVD-raadslid uit Amsterdam.,9,True,75
h-tk-20192020-29-5,36,McKinsey,"McKinsey berekende dat in zorg en onderwijs, waar vooral veel vrouwen in deeltijd werken, de huidige arbeidsmarkttekorten als sneeuw voor de zon verdwijnen als deeltijders een paar uur per week meer gaan werken.",1,True,80
h-tk-20192020-29-5,37,een diepgaand onderzoek naar deeltijd,De Kamer verwacht aan het einde van het jaar een diepgaand onderzoek naar deeltijd.,5,True,70
h-tk-20192020-29-5,38,de rapportage deeltijd,We vragen het kabinet om in zijn reactie op de rapportage deeltijd ook inzicht te geven in de effecten van gemeentelijke toeslagen.,3,True,80
h-tk-20192020-29-5,39,het IBO deeltijd,Ik vraag de minister om taboes niet uit de weg te gaan als hij aan de slag gaat met de resultaten van het IBO deeltijd.,3,True,85
h-tk-20192020-29-5,40,de brede schuldenaanpak,"Staatssecretaris Van Ark is via de brede schuldenaanpak voortvarend bezig met het uitrollen van een veertigtal maatregelen, bijvoorbeeld het maximeren van een opeenstapeling van boetes en ook de uitbreiding van betalingsmogelijkheden in dat kader.",3,True,80
h-tk-20192020-29-5,41,de wijziging van de Wet gemeentelijke schuldhulpverlening,Deze week hebben wij onze schriftelijke inbreng op de wijziging van de Wet gemeentelijke schuldhulpverlening geleverd.,7,True,90
h-tk-20192020-29-5,42,het lopende onderzoek naar het stelsel,In het voorjaar komt het kabinet met voorstellen naar aanleiding van het lopende onderzoek naar het stelsel.,6,True,70
h-tk-20192020-29-5,43,het Besluit bijstandverlening zelfstandigen,Mijn vraag aan de staatssecretaris hierbij is: hoe vaak wordt het Besluit bijstandverlening zelfstandigen door gemeenten gebruikt om ondernemers te helpen?,4,True,90
h-tk-20192020-29-5,44,VNO-NCW,Het lijkt mij verstandig dat het kabinet in gesprek gaat met bijvoorbeeld VNO-NCW om criteria over kopen op afbetaling of het verlenen van medewerking aan schuldhulptrajecten op te nemen binnen het domein van maatschappelijk verantwoord ondernemen.,1,False,30
h-tk-20192020-29-5,45,voorstellen uit de Kamer,"Dus als er voorstellen uit de Kamer komen voor een vergaande vereenvoudiging van het toeslagenstelsel, bijvoorbeeld als het gaat over de kinderopvang, dan steunt de VVD die ook?",4,False,45
h-tk-20192020-29-5,46,vier moties,"We hebben daar namelijk al vier moties over ingediend, die allemaal door de Kamer zijn aangenomen en waar nog geen resultaat op is gevolgd.",2,False,40
h-tk-20192020-24-4-n1,1,"21501-32, nr. 1204","Aan de orde is het VSO Landbouw- en Visserijraad d.d. 18 november 2019 (21501-32, nr. 1204).",5,True,95
h-tk-20192020-24-4-n1,2,het VSO Landbouw- en Visserijraad van 18 november 2019,Dan is nu aan de orde het VSO Landbouw- en Visserijraad van 18 november 2019.,9,True,85
h-tk-20192020-24-4-n1,3,twee moties,"Ik heb twee moties en een verzoek aan de minister dat ik niet in een motie heb verwoord, omdat het over de officieuze agenda van de LNV-Raad gaat.",2,False,40
h-tk-20192020-24-4-n1,4,"21501-32, nr. 1206",Zij krijgt nr. 1206 (21501-32).,5,True,95
h-tk-20192020-24-4-n1,5,het Europees Fonds voor Maritieme Zaken en Visserij 2021-2027,constaterende dat het Europees Parlement op 12 november heeft gestemd voor het openen van de onderhandelingen met de Raad over het Europees Fonds voor Maritieme Zaken en Visserij 2021-2027;,9,False,30
h-tk-20192020-24-4-n1,6,WTO-verband,"constaterende dat in WTO-verband is overeengekomen om schadelijke visserijsubsidies die bijdragen aan overcapaciteit uiterlijk in 2020 te stoppen, in lijn met duurzameontwikkelingsdoel 14.6 van de Verenigde Naties;",1,False,20
h-tk-20192020-24-4-n1,7,duurzameontwikkelingsdoel 14.6 van de Verenigde Naties,"constaterende dat in WTO-verband is overeengekomen om schadelijke visserijsubsidies die bijdragen aan overcapaciteit uiterlijk in 2020 te stoppen, in lijn met duurzameontwikkelingsdoel 14.6 van de Verenigde Naties;",6,False,45
h-tk-20192020-24-4-n1,8,deze motie,Deze motie is voorgesteld door het lid Wassenberg.,2,True,85
h-tk-20192020-24-4-n1,9,"21501-32, nr. 1207",Zij krijgt nr. 1207 (21501-32).,5,True,95
h-tk-20192020-24-4-n1,10,Mijn verzoek,Mijn verzoek was dus of Nederland in de gesprekken om die officiële vergadering heen toch op een gegeven moment steun kan zoeken om dit misschien een volgende keer wel op de agenda te zetten.,2,False,20
h-tk-20192020-24-4-n1,11,deze motie,Daartoe strekt deze motie.,2,True,85
h-tk-20192020-24-4-n1,12,"21501-32, nr. 1208",Zij krijgt nr. 1208 (21501-32).,5,True,95
h-tk-20192020-24-4-n1,13,De eerste motie van de heer Wassenberg,De eerste motie van de heer Wassenberg gaat over de kabeljauw en de bijvangst.,7,True,80
h-tk-20192020-24-4-n1,14,het Maritiem Fonds,De tweede vraag gaat over het Maritiem Fonds en de subsidies.,3,False,30
h-tk-20192020-24-4-n1,15,het EMVAF,Het nieuwe fonds heet nu het EMVAF in plaats van EMFZV.,2,False,30
h-tk-20192020-24-4-n1,16,EMFZV,Het nieuwe fonds heet nu het EMVAF in plaats van EMFZV.,1,False,30
h-tk-20192020-24-4-n1,17,deze motie,Dus ik ontraad deze motie.,2,True,85
h-tk-20192020-24-4-n1,18,de vraag van de heer Wassenberg,Dan de vraag van de heer Wassenberg over de walvisvaart.,6,False,20
h-tk-20192020-24-4-n1,19,een rapport van Ecorys,"Ik ga heel binnenkort een rapport van Ecorys aan uw Kamer sturen, dat op mijn verzoek heeft bekeken welke mogelijkheden er zijn om financiering voor de landschapselementen te krijgen.",4,False,20
h-tk-20192020-24-4-n1,20,haar motie,"Ik zou mevrouw Bromet willen vragen of ze haar motie wil aanhouden, zodat we dat kunnen betrekken bij dat debat.",2,True,85
h-tk-20192020-24-4-n1,21,"21501-32, nr. 1208","Op verzoek van mevrouw Bromet stel ik voor haar motie (21501-32, nr. 1208) aan te houden.",5,True,95
h-tk-20192020-59-11,1,VAO Zorgfraude/Governance in de Zorgsector (AO d.d. 19/02),Aan de orde is het VAO Zorgfraude/Governance in de Zorgsector (AO d.d. 19/02).,11,True,95
h-tk-20192020-59-11,2,het VAO Zorgfraude/governance in de zorgsector,Aan de orde is het VAO Zorgfraude/governance in de zorgsector.,6,True,85
h-tk-20192020-59-11,3,"De Kamer, gehoord de beraadslaging, van oordeel dat een effectief zorgfraudesysteem gebaat is bij inzicht in de verschillende sancties die bij zorgfraude kunnen worden opgelegd;","De Kamer, gehoord de beraadslaging, van oordeel dat een effectief zorgfraudesysteem gebaat is bij inzicht in de verschillende sancties die bij zorgfraude kunnen worden opgelegd;",28,True,90
h-tk-20192020-59-11,4,Deze motie,Deze motie is voorgesteld door de leden Agema en Jansen.,2,True,85
h-tk-20192020-59-11,5,116 (28828),Zij krijgt nr. 116 (28828).,4,True,98
h-tk-20192020-59-11,6,"De Kamer, gehoord de beraadslaging, constaterende dat zorgfraude de afgelopen jaren eerder is toegenomen dan afgenomen;","De Kamer, gehoord de beraadslaging, constaterende dat zorgfraude de afgelopen jaren eerder is toegenomen dan afgenomen;",19,True,90
h-tk-20192020-59-11,7,Deze motie,Deze motie is voorgesteld door de leden Agema en Jansen.,2,True,85
h-tk-20192020-59-11,8,117 (28828),Zij krijgt nr. 117 (28828).,4,True,98
h-tk-20192020-59-11,9,"De Kamer, gehoord de beraadslaging, constaterende dat 20% van de zorgfraudezaken in Nederland mogelijk gekoppeld kan zijn aan terrorisme en jihadisme;","De Kamer, gehoord de beraadslaging, constaterende dat 20% van de zorgfraudezaken in Nederland mogelijk gekoppeld kan zijn aan terrorisme en jihadisme;",25,True,90
h-tk-20192020-59-11,10,het nieuwe wetsvoorstel integere bedrijfsvoering zorgaanbieders,"verzoekt de regering om eisen in het nieuwe wetsvoorstel integere bedrijfsvoering zorgaanbieders op te nemen zodat mensen die gelieerd zijn aan terrorisme/terreur geen toelating krijgen om een zorgorganisatie te beginnen,",6,False,20
h-tk-20192020-59-11,11,Deze motie,Deze motie is voorgesteld door de leden Van Gerven en Hijink.,2,True,85
h-tk-20192020-59-11,12,118 (28828),Zij krijgt nr. 118 (28828).,4,True,98
h-tk-20192020-59-11,13,een wet integere bedrijfsvoering,Er komt begin 2021 een wet integere bedrijfsvoering.,4,False,20
h-tk-20192020-59-11,14,"De Kamer, gehoord de beraadslaging, kennis genomen hebbend van de vrijspraken in een aantal rechtszaken rond zorgfraude;","De Kamer, gehoord de beraadslaging, kennis genomen hebbend van de vrijspraken in een aantal rechtszaken rond zorgfraude;",20,True,90
h-tk-20192020-59-11,15,wet- en regelgeving,"verzoekt de regering te onderzoeken welke onduidelijke definities hebben geleid tot vrijspraak, en op basis daarvan te komen met een voorstel tot spoedaanpassing in de wet- en regelgeving die deze onduidelijkheid in definities wegneemt,",3,False,30
h-tk-20192020-59-11,16,Deze motie,Deze motie is voorgesteld door het lid Sazias.,2,True,85
h-tk-20192020-59-11,17,119 (28828),Zij krijgt nr. 119 (28828).,4,True,98
h-tk-20192020-59-11,18,"De Kamer, gehoord de beraadslaging, constaterende dat de verontwaardiging over zorgfraude alsook de roep om maatregelen daartegen toenemen;","De Kamer, gehoord de beraadslaging, constaterende dat de verontwaardiging over zorgfraude alsook de roep om maatregelen daartegen toenemen;",21,True,90
h-tk-20192020-59-11,19,verschillende wetgevingsinitiatieven,"overwegende dat verschillende wetgevingsinitiatieven om zorgfraude te voorkomen, op te sporen en aan te pakken zijn aangekondigd, doch een versnelling daarin gewenst is;",2,False,30
h-tk-20192020-59-11,20,bedoelde initiatieven,"verzoekt de regering om te bezien of bepaalde onderdelen uit bedoelde initiatieven (zoals bijvoorbeeld het effectiever kunnen toetsen van franchiseconstructies) naar voren kunnen worden gehaald en derhalve eerder van kracht worden,",2,False,25
h-tk-20192020-59-11,21,Deze motie,Deze motie is voorgesteld door het lid Kerstens.,2,True,85
h-tk-20192020-59-11,22,120 (28828),Zij krijgt nr. 120 (28828).,4,True,98
h-tk-20192020-59-11,23,"De Kamer, gehoord de beraadslaging, overwegende dat toezicht en handhaving in het zorgdomein door gemeenten beter kan en moet;","De Kamer, gehoord de beraadslaging, overwegende dat toezicht en handhaving in het zorgdomein door gemeenten beter kan en moet;",22,True,90
h-tk-20192020-59-11,24,het Informatie Knooppunt Zorgfraude (IKZ),"overwegende dat het Informatie Knooppunt Zorgfraude (IKZ) een belangrijke rol kan spelen bij het voorkomen, opsporen en aanpakken van zorgfraude;",7,False,10
h-tk-20192020-59-11,25,Deze motie,Deze motie is voorgesteld door het lid Kerstens.,2,True,85
h-tk-20192020-59-11,26,121 (28828),Zij krijgt nr. 121 (28828).,4,True,98
h-tk-20192020-59-11,27,116,"De motie op stuk nr. 116 van mevrouw Agema en de heer Jansen verzoekt de regering om jaarlijks te rapporteren hoe vaak bestuursrecht, tuchtrecht of strafrecht wordt ingezet.",1,True,95
h-tk-20192020-59-11,28,de motie,Ik laat het oordeel over de motie aan de Kamer.,2,True,85
h-tk-20192020-59-11,29,derde voortgangsrapportage,Ik kom erop terug in de derde voortgangsrapportage.,2,True,75
h-tk-20192020-59-11,30,117,De motie op stuk nr. 117 is aan collega Bruins.,1,True,95
h-tk-20192020-59-11,31,118,"De motie op stuk nr. 118 verzoekt de regering om eisen in het nieuwe wetsvoorstel integere bedrijfsvoering zorgaanbieders op te nemen, zodat mensen die gelieerd zijn aan terrorisme en terreur geen toelating krijgen om een zorgorganisatie te beginnen.",1,True,95
h-tk-20192020-59-11,32,het nieuwe wetsvoorstel integere bedrijfsvoering zorgaanbieders,"De motie op stuk nr. 118 verzoekt de regering om eisen in het nieuwe wetsvoorstel integere bedrijfsvoering zorgaanbieders op te nemen, zodat mensen die gelieerd zijn aan terrorisme en terreur geen toelating krijgen om een zorgorganisatie te beginnen.",6,False,20
h-tk-20192020-59-11,33,dat wetsvoorstel,We hebben dat wetsvoorstel in voorbereiding.,2,False,20
h-tk-20192020-59-11,34,een brief,Tweede is dat ik heb toegezegd aan de heer Hijink en anderen die daar verzoeken over hadden — ik dacht onder anderen mevrouw Laan — dat ik met collega Grapperhaus een brief maak om dit fenomeen nader te duiden en de aanpak nader te beschrijven.,2,False,20
h-tk-20192020-59-11,35,deze motie,"Maar met het doel, wat deze motie vraagt, ben ik het gewoon eens, uiteraard.",2,True,85
h-tk-20192020-59-11,36,een brief,"Wanneer kunnen we daar dan een brief over verwachten, als we het eens zijn over het doel?",2,False,20
h-tk-20192020-59-11,37,Die brief,Die brief is van collega Grapperhaus.,2,False,20
h-tk-20192020-59-11,38,de motie,"Als het anders is, laat ik het u ook weten, want dan kan ik me voorstellen dat u niet meer bereid bent om de motie aan te houden.",2,True,85
h-tk-20192020-59-11,39,de motie,Dan houd ik de motie aan.,2,True,85
h-tk-20192020-59-11,40,"28828, nr. 118","Op verzoek van de heer Van Gerven stel ik voor zijn motie (28828, nr. 118) aan te houden.",5,True,98
h-tk-20192020-59-11,41,de brief,"Als ik de minister was, zou ik het toch eerst laten afhangen van de brief die ik samen met de collega's van Financiën en Justitie en Veiligheid zou schrijven voordat ik deze constatering onderschrijf.",2,False,20
h-tk-20192020-59-11,42,"het bericht van — hoe heet die club met die drie letters ook alweer — de FIU, de Financial Intelligence Unit","Er zijn heel erg veel voorwaardelijke, conditionele kwalificaties geuit in het bericht van — hoe heet die club met die drie letters ook alweer — de FIU, de Financial Intelligence Unit.",22,True,70
h-tk-20192020-59-11,43,de motie,Maar deze constatering is inderdaad een extra reden om de motie eventjes aan te houden tot die brief.,2,True,85
h-tk-20192020-59-11,44,die brief,Maar deze constatering is inderdaad een extra reden om de motie eventjes aan te houden tot die brief.,2,False,20
h-tk-20192020-59-11,45,In de motie,In de motie houden we dus ook die slag om de arm.,3,True,85
h-tk-20192020-59-11,46,die club,"Ter nuancering: die club zelf heeft bijvoorbeeld gezegd dat er in fraudezaken — of het nou gaat om zorgfraude, huurfraude of wat dan ook — eigenlijk überhaupt altijd een verband te leggen is met terrorismefinanciering, omdat terrorisme nu eenmaal de neiging heeft om zich via de weg van fraude te laten financieren.",2,False,10
h-tk-20192020-59-11,47,de motie,Ik denk dat de opmerking van mevrouw Laan een terechte is en een extra reden is om de motie te willen aanhouden.,2,True,85
h-tk-20192020-59-11,48,die brief,Ik ga met collega Grapperhaus na of die brief in april/mei binnen kan zijn.,2,False,20
h-tk-20192020-59-11,49,119,De motie op stuk nr. 119 van mevrouw Sazias verzoekt de regering te onderzoeken welke onduidelijke definities hebben geleid tot vrijspraak en op basis daarvan te komen met een voorstel tot spoedaanpassing in de wet- en regelgeving om deze onduidelijkheid in definities weg te nemen.,1,True,95
h-tk-20192020-59-11,50,wet- en regelgeving,De motie op stuk nr. 119 van mevrouw Sazias verzoekt de regering te onderzoeken welke onduidelijke definities hebben geleid tot vrijspraak en op basis daarvan te komen met een voorstel tot spoedaanpassing in de wet- en regelgeving om deze onduidelijkheid in definities weg te nemen.,3,False,30
h-tk-20192020-59-11,51,een signalement,"De TIZ-partijen, de partijen die een rol hebben te spelen in de Taskforce Integriteit Zorgsector — denk aan de NZa en de IGJ — doen ons eens in de zoveel tijd een signalement toekomen, op basis waarvan wij weer te acteren hebben.",2,True,70
h-tk-20192020-59-11,52,uw motie,Zo zou ik uw motie ook willen opvatten.,2,True,85
h-tk-20192020-59-11,53,hun volgende signalement,"Als ik het woordje ""onderzoeken"" zo mag interpreteren dat ik de vraag die u hier stelt, stel aan de TIZ-partijen, op basis waarvan zij in hun volgende signalement — dat komt volgens mij eind dit jaar — die vraag beantwoorden, dan kan ik het oordeel aan de Kamer laten.",3,False,20
h-tk-20192020-59-11,54,de motie,Ik zie de indiener van de motie knikken.,2,True,85
h-tk-20192020-59-11,55,120,De motie op stuk nr. 120 van de heer Kerstens verzoekt de regering om te bezien of bepaalde onderdelen uit bedoelde initiatieven naar voren kunnen worden gehaald en derhalve eerder van kracht kunnen worden.,1,True,95
h-tk-20192020-59-11,56,bedoelde initiatieven,De motie op stuk nr. 120 van de heer Kerstens verzoekt de regering om te bezien of bepaalde onderdelen uit bedoelde initiatieven naar voren kunnen worden gehaald en derhalve eerder van kracht kunnen worden.,2,False,25
h-tk-20192020-59-11,57,het Wtza-debat,"Wij hebben daar best wel uitgebreid over gesproken, met name tijdens het Wtza-debat.",2,True,75
h-tk-20192020-59-11,58,verschillende wetsvoorstellen,Ik heb toen uitgelijnd welke verschillende wetsvoorstellen allemaal in de maak zijn en wanneer die komen.,2,False,30
h-tk-20192020-59-11,59,deze motie,"Ik deel de urgentie en de haast, maar toch moet ik deze motie ontraden.",2,True,85
h-tk-20192020-59-11,60,het AO waar dit VAO over gaat,"Maar ik heb hem nog iets horen zeggen, in het AO waar dit VAO over gaat.",7,True,75
